bid,mid,returns,position
330339.7722,330339.7722,0.0,nan
330384.8514,330384.8514,0.0,1.0
330806.0931,330806.0931,nan,nan
330819.8966,330819.8966,0.0,nan
329788.1814,329788.1814,nan,nan
330075.2052,330075.2052,0.0,nan
330438.2501,330438.2501,0.0,1.0
330256.7107,330256.7107,0.0,0.0
